"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL4096042";"";"None";"523.49";"2";"5.13";"16";"COc1ccc2c(c1)[C@H](NC(=O)C1(c3ccc4c(c3)OC(F)(F)O4)CC1)C[C@H](c1cccc(C(=O)O)c1)O2";"EC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"12.76";"0.24";"1.55";"6.46";"0";"CHEMBL4022897";"Corrector activity at CFTR F508del/F508del mutant in primary HBE cells assessed as increase in chloride ion current across apical membrane measured 18 to 24 hrs post compound treatment on basolateral side of cells in presence of channel potentiator GLPG1837 by trans-epithelial current clamp method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020819";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4079174";"";"None";"331.27";"0";"2.94";"12";"CNc1nc(Nc2ccccc2)nc(OCC(F)(F)C(F)F)n1";"EC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"22.33";"0.44";"4.46";"10.28";"0";"CHEMBL3998784";"Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997791";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4083915";"";"None";"453.84";"1";"5.25";"3";"CC1(C)C[C@@H](NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)c2ccc(F)c(Cl)c2O1";"EC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"12.42";"0.25";"0.39";"9.93";"0";"CHEMBL4022894";"Corrector activity at HRP-fused CFTR F508del mutant (unknown origin) expressed in human CFBE41o cells assessed as increase in matured protein levels at cell surface after 18 to 24 hrs by luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020819";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4450801";"";"None";"532.07";"1";"4.48";"Chart 1, cpd 6";"COc1ccc(Cl)cc1Cn1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cc1C(=O)N1CCOCC1";"EC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.28";"0.23";"1.52";"6.09";"0";"CHEMBL4368064";"Corrector activity at CFTR F508del mutant (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364316";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL3323415";"";"None";"490.10";"1";"6.59";"10g";"CN(C)c1ccc(Cl)cc1Nc1nc2c(s1)CCCCc1nc(NC(=O)C(C)(C)C)sc1-2";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"11.58";"0.24";"-0.91";"8.09";"0";"CHEMBL3368026";"Correction of defective trafficking of human deltaF508 mutant CFTR protein expressed in FRT epithelial cells coexpressing YFP-H148Q/I152L protein assessed as iodide influx for 16 to 20 hrs by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Epithelial cell";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352726";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307627";"";""
"CHEMBL4444246";"";"None";"422.51";"0";"2.93";"CoPo-05";"COc1ccc(S(=O)(=O)N2CCN(c3nc4ccc(C)cc4cc3C#N)CC2)cc1";"EC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"12.55";"0.24";"2.37";"6.13";"0";"CHEMBL4368066";"Corrector activity at CFTR F508del mutant (unknown origin) expressed in rat FRT cells assessed as iodide influx preincubated for 18 to 24 hrs followed by compound wash out and addition of forskolin and genistein by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364316";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL2018587";"";"None";"371.44";"0";"3.08";"47";"Cc1cc(C)c2cc(C#N)c(N3CCN(C(=O)c4cccnc4)CC3)nc2c1";"EC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"10.77";"0.20";"0.92";"5.47";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4167279";"";"None";"398.87";"0";"4.86";"4c";"O=C(Nc1nc(-c2cccc(Cl)c2)cs1)C1(c2ccc3c(c2)OCO3)CC1";"EC50";"'='";"8128.31";"nM";"5.09";"";"";"UO_0000065";"12.76";"0.26";"0.23";"8.42";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4084934";"";"None";"382.53";"0";"3.17";"23";"CC(C)(C)CC(O)C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C";"EC50";"'='";"981.0";"nM";"6.01";"";"";"UO_0000065";"15.71";"0.32";"2.84";"5.91";"0";"CHEMBL4026938";"Potentiation of CFTR G551D mutant (unknown origin) expressed in HEK293 cells incubated for 10 mins in presence of forskolin measured for 2 mins by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"G551D";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4059736";"";"None";"374.46";"0";"3.39";"8";"CC1(C)Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)C(C)(C)O1";"EC50";"'='";"162.0";"nM";"6.79";"";"";"UO_0000065";"18.13";"0.36";"3.40";"6.68";"0";"CHEMBL4026938";"Potentiation of CFTR G551D mutant (unknown origin) expressed in HEK293 cells incubated for 10 mins in presence of forskolin measured for 2 mins by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"G551D";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4075348";"";"None";"348.43";"0";"2.41";"13";"CC1(C)Cc2c(sc(NC(=O)c3ccn[nH]3)c2C(N)=O)C(C)(C)O1";"EC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"24.46";"0.48";"6.11";"7.74";"0";"CHEMBL4026937";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o cells incubated for 10 mins in presence of forskolin measured for 7 secs by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4104967";"";"None";"346.41";"0";"2.83";"7";"CC1Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)C(C)O1";"EC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"24.24";"0.48";"5.57";"8.26";"0";"CHEMBL4026937";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o cells incubated for 10 mins in presence of forskolin measured for 7 secs by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4102980";"";"None";"368.50";"0";"2.78";"21";"CC1(C)Cc2c(sc(NC(=O)[C@@H](O)C(C)(C)C)c2C(N)=O)C(C)(C)O1";"EC50";"'='";"421.0";"nM";"6.38";"";"";"UO_0000065";"17.30";"0.35";"3.60";"6.27";"0";"CHEMBL4026938";"Potentiation of CFTR G551D mutant (unknown origin) expressed in HEK293 cells incubated for 10 mins in presence of forskolin measured for 2 mins by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"G551D";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4079652";"";"None";"362.46";"0";"2.72";"27";"Cc1cc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)[nH]n1";"EC50";"'='";"590.0";"nM";"6.23";"";"";"UO_0000065";"17.19";"0.34";"3.51";"5.66";"0";"CHEMBL4026938";"Potentiation of CFTR G551D mutant (unknown origin) expressed in HEK293 cells incubated for 10 mins in presence of forskolin measured for 2 mins by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"G551D";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4084934";"";"None";"382.53";"0";"3.17";"23";"CC(C)(C)CC(O)C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C";"EC50";"'='";"0.54";"nM";"9.27";"";"";"UO_0000065";"24.23";"0.49";"6.10";"9.12";"0";"CHEMBL4026937";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o cells incubated for 10 mins in presence of forskolin measured for 7 secs by YFP halide assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024762";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4533405";"";"None";"562.63";"2";"6.27";"8";"COc1ncc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1";"EC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"12.13";"0.23";"0.55";"7.67";"0";"CHEMBL4316535";"Corrector activity at forskolin-stimulated CFTR F508del mutant in human NHBE cells after 18 to 24 hrs in presence of GLPG1873 by voltage-clamp based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4312040";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";""
"CHEMBL4453629";"";"None";"562.75";"2";"6.91";"9";"COc1ncc(C2CCCC2)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1";"EC50";"'='";"247.0";"nM";"6.61";"";"";"UO_0000065";"11.74";"0.22";"-0.30";"7.43";"0";"CHEMBL4316535";"Corrector activity at forskolin-stimulated CFTR F508del mutant in human NHBE cells after 18 to 24 hrs in presence of GLPG1873 by voltage-clamp based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4312040";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";""
"CHEMBL5085858";"";"None";"286.21";"0";"2.73";"13";"COC(=O)c1nc(-c2ccco2)c(C(F)(F)F)cc1N";"EC50";"'='";"5310.0";"nM";"5.28";"";"";"UO_0000065";"18.43";"0.36";"2.54";"6.73";"0";"CHEMBL5037009";"Potentiation of CFTR F508del mutant (unknown origin) expressed in CHO cells assessed as chloride transport by measuring membrane potential incubated for 5 to 30 mins in presence of forskolin by Quattro assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5036320";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Time_Lower = 5.0 min | Time_Upper = 30.0 min";"ACTIVATOR"
"CHEMBL28";"APIGENIN";"None";"270.24";"0";"2.58";"3";"O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12";"Ki";"'='";"81000.0";"nM";"4.09";"";"";"UO_0000065";"15.14";"0.28";"1.51";"4.50";"0";"CHEMBL3367481";"Inhibition of forskolin-stimulated CFTR (unknown origin)";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351502";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";""
"CHEMBL5173199";"";"None";"527.11";"2";"6.09";"6";"COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1";"EC50";"'='";"241.0";"nM";"6.62";"";"";"UO_0000065";"12.56";"0.24";"0.53";"8.39";"0";"CHEMBL5116615";"Potentiation of homozygous CFTR F508del mutant in human HBE cells by trans-epithelial current clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HBE";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5113437";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"ACTIVATOR"
"CHEMBL5172188";"";"None";"561.65";"2";"5.85";"12";"COc1ncc(C(F)(F)F)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1";"EC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"11.89";"0.23";"0.83";"7.28";"0";"CHEMBL5116615";"Potentiation of homozygous CFTR F508del mutant in human HBE cells by trans-epithelial current clamp assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HBE";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5113437";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"ACTIVATOR"
"CHEMBL2010601";"IVACAFTOR";"4.0";"392.50";"1";"5.08";"48";"CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O";"EC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"19.51";"0.36";"2.58";"9.32";"0";"CHEMBL3385212";"Potentiation of human CFTR F508del/G551D mutant in human bronchial epithelial cells by Ussing chambers recording technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Epithelial cell";"None";"";"";"UNDEFINED MUTATION";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307627";"";""
"CHEMBL3747604";"";"None";"463.67";"0";"3.16";"56";"CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(CC2CCCCC2)CC3)CC1";"EC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"13.04";"0.24";"2.89";"11.71";"1";"CHEMBL3748920";"Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL260775";"";"None";"456.98";"1";"6.23";"24; Corr4a";"COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1";"EC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"13.04";"0.27";"-0.27";"7.83";"1";"CHEMBL3748920";"Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3745884";"";"None";"401.51";"0";"3.06";"21";"OC1CCCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)C1";"EC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"13.83";"0.25";"2.49";"8.49";"1";"CHEMBL3748920";"Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL1949980";"";"None";"439.56";"1";"5.67";"5; PG-01";"CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1";"EC50";"'='";"1250.0";"nM";"5.90";"";"";"UO_0000065";"13.43";"0.24";"0.23";"9.05";"0";"CHEMBL5037009";"Potentiation of CFTR F508del mutant (unknown origin) expressed in CHO cells assessed as chloride transport by measuring membrane potential incubated for 5 to 30 mins in presence of forskolin by Quattro assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5036320";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Time_Lower = 5.0 min | Time_Upper = 30.0 min";"ACTIVATOR"
"CHEMBL4093693";"";"None";"391.27";"0";"4.87";"1g";"O=c1c(-c2cccc(Br)c2)nc2ccccc2n1Cc1ccccc1";"EC50";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"16.57";"0.35";"1.61";"18.58";"0";"CHEMBL4009583";"Activation of human CFTR expressed in FRT cells co-expressing YFP H148Q mutant assessed as increase in forskolin-stimulated iodide influx measured after 10 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007437";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4084994";"";"None";"385.42";"0";"3.48";"1j";"COC(=O)c1ccc(N)c(-c2nc3ccccc3n(Cc3ccccc3)c2=O)c1";"EC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"16.24";"0.29";"2.78";"7.18";"0";"CHEMBL4009583";"Activation of human CFTR expressed in FRT cells co-expressing YFP H148Q mutant assessed as increase in forskolin-stimulated iodide influx measured after 10 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007437";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4068723";"";"None";"357.37";"0";"4.02";"165";"O=c1c(-c2cccc([N+](=O)[O-])c2)nc2ccccc2n1Cc1ccccc1";"EC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"21.48";"0.39";"3.66";"9.84";"0";"CHEMBL5114370";"Potentiation of CFTR in FRT cells co-expressing human wild-type CFTR and YFP iodide-sensing protein in presence of forskolin measured by High-Throughput Screening method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5113380";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"ACTIVATOR"
"CHEMBL4161828";"";"None";"378.45";"0";"4.52";"3d";"Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1";"EC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"15.31";"0.29";"1.28";"9.59";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL4791435";"";"None";"378.35";"0";"3.13";"12";"COc1ccc2c(c1)c1c(n2C)CCN(C(=O)c2cc(C(F)(F)F)[nH]n2)C1";"EC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"15.01";"0.29";"2.55";"8.99";"0";"CHEMBL4730448";"Potentiation of human CFTR F508 deletion mutant expressed in rat FRT cells coexpressing HS-YFP assessed as increase in iodide influx pre-incubated for 15 to 30 mins in presence of forskolin by fluorescent method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725414";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME: 15-30";"ACTIVATOR"
"CHEMBL4745695";"";"None";"366.32";"0";"3.56";"30";"Cc1ccc(F)c2[nH]c3c(c12)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3";"EC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"19.71";"0.38";"3.66";"11.15";"0";"CHEMBL4730448";"Potentiation of human CFTR F508 deletion mutant expressed in rat FRT cells coexpressing HS-YFP assessed as increase in iodide influx pre-incubated for 15 to 30 mins in presence of forskolin by fluorescent method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725414";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME: 15-30";"ACTIVATOR"
"CHEMBL4799465";"";"None";"392.36";"0";"4.26";"37";"Cc1ccc(F)c2[nH]c3c(c12)[C@@H]1CC[C@H](C3)N1C(=O)c1cc(C(F)(F)F)[nH]n1";"EC50";"'='";"540.0";"nM";"6.27";"";"";"UO_0000065";"15.97";"0.31";"2.01";"9.68";"0";"CHEMBL4730448";"Potentiation of human CFTR F508 deletion mutant expressed in rat FRT cells coexpressing HS-YFP assessed as increase in iodide influx pre-incubated for 15 to 30 mins in presence of forskolin by fluorescent method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725414";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME: 15-30";"ACTIVATOR"
